fips_code,name,airport,harbor_dock,state_ferry,cargo_barge,road_connection,coastal,road_or_ferry,description
0260200,Perryville,t,f,f,t,f,t,f,Perryville is accessible by air and sea. There is a state-owned gravel runway and seaplane base. Scheduled and charter flights are available from King Salmon. Cargo barges deliver fuel and supplies each spring. ATVs and skiffs are the primary means of local transportation.
0260310,Petersburg,t,t,t,t,f,t,t,"Petersburg is accessed by air and water. It is on the mainline state ferry route and has ferry terminals on the north and south ends of Mitkof Island. The state-owned James A. Johnson Airport has a runway for scheduled jet service and small plane charter services. Lloyd R. Roundtree Seaplane Base (on the Wrangell Narrows) allows for float plane services. Harbor facilities include a petroleum wharf, barge terminals, three boat harbors with moorage for 700 boats, a boat launch, and a boat haul-out. Freight arrives by barge, ferry, or cargo plane. There is no deep-water dock for large ships (such as cruise ships); passengers are lightered to shore. Remote areas of the Borough are served by small state-owned boat docks at Papke's Landing in the Wrangell Narrows, on Kupreanof Island at the City of Kupreanof, and in Hobart Bay. Boat launch ramps are located on the south end of Mitkof Island at Banana Point, Blaquerie Point, and Woodpecker Cove. The state owned Mitkof Highway carries traffic north and south and is paved or chip sealed for 28 miles between the South Mitkof Ferry Terminal and the airport."
0260460,Petersville,f,f,f,f,t,f,t,"Petersville is located approximately 30 miles out the state-maintained Petersville Road, which leaves the George Parks Highway at Trapper Creek. A four-wheel drive or high-clearance vehicle is recommended for travel on this road, as the second half of the trip is primitive roadway. The closest non-commercial airstrip is located in Talkeetna, while a variety of transportation means are available in Wasilla and Palmer."
0260640,Pilot Point,t,t,f,t,f,t,f,"Pilot Point is accessible by air and water. A state-owned gravel airstrip is available. Air taxis provide regular flights six days a week out of King Salmon as part of the mail service. There is a second gravel airstrip, owned by the U.S. Bureau of Land Management, located 10 miles southeast at Ugashik. Barge service is provided from Seattle in the spring and fall and is chartered from Naknek. Dago Creek serves as a natural harbor; a dock is available. Modes of local transport include ATVs, snow machines, skiffs, and trucks."
0260750,Pilot Station,t,t,f,t,f,f,f,"A state-owned gravel airstrip is available. Air transportation is the primary means for freight and mail service, as well as passenger travel. The nearby village of St. Mary's is a hub for freight and mail, and Bethel is a hub for passenger travel. Heavy winds of up to 50 mph are common during fall and winter. Funds were awarded to relocate the airport runway. Construction began in 2011 and is scheduled to be complete in 2014. Pilot Station is also easily accessible by river-going vessels. Barges deliver fuel and other bulk supplies during the summer. Skiffs and snowmobiles provide inter-village transportation. There are no roads to surrounding communities. However, winter trails are used by residents to travel to surrounding communities and subsistence sites."
0260860,Pitkas Point,t,t,f,t,f,f,f,"The Yukon River allows easy access by water, and many families own a skiff. There is a 17.7-mile road connecting Mountain Village with the St. Mary's airport and Andreafsky, so residents have access to the transportation facilities at St. Mary's. Snow machines provide local winter transportation."
0261080,Platinum,t,f,f,t,f,t,f,"Platinum relies heavily on air transportation for passengers and mail and cargo service. There are two gravel airstrips. A seaplane landing site is also available near Platinum, and barge services deliver goods twice a year. Boats, snowmobiles, and ATVs are used for local travel and subsistence activities. A 6.8-mile road to the south connects Platinum to the platinum ore fields of the Salmon River, but there is no road connection between Platinum and other areas of the State. A coastal trail connects Platinum with Goodnews Bay and Quinhagak and extends northward to Bethel. Additional trails connect Goodnews Bay southeast to Togiak, and north to Carter Creek, Indian River, and Jacksmith Creek, and to the Faro and Keno Creek area of the Arolik River."
0261120,Pleasant Valley,f,f,f,f,t,f,t,"The statewide highway system is accessible, as well as the transportation facilities of Fairbanks."
0261190,Point Baker,t,t,f,t,f,t,f,"Point Baker is accessible by float plane, helicopter, barge, and skiff. A state-owned seaplane base and heliport serve chartered flights from Ketchikan. The community has a dock and boat harbor. Barges deliver cargo from Wrangell. There is no direct access to the Prince of Wales road system, airport, or ferry."
0261630,Point Hope,t,f,f,t,f,t,f,"The state-owned paved airstrip provides Point Hope's only year-round access. Skiffs, umiats (skin boats), and snow machines are used for local transportation. Barges deliver goods during summer months. Point Hope is located about ten feet above sea level and is susceptible to flooding. Beacon Hill, which is 46 feet above sea level serves as the communities evacuation point and is connected by road. The road is reinforced with a 10 foot gravel berm for protection from storm surges."
0261700,Point Lay,t,f,f,t,f,t,f,"Point Lay is accessible year-round by air. Coastal and overland access are seasonal. The U.S. Air Force owns the public gravel airstrip in Point Lay. ERA Alaska provides direct flights from Barrow and Point Hope. Barges typically leave the Seattle area by July 1 and arrive in Barrow by August 1, delivering goods to North Slope Borough communities along the way. Landing craft are used to transfer goods from the barge landing sight to the community. Approximately eight miles of gravel roads are present in Point Lay. During the winter, an extensive network of trails is available for travel between communities and to subsistence sites. The trails are impassible in summer due to the presence of wetlands and many small lakes. Point Lay is connected to Point Hope, Wainwright, and Barrow via a coastal trail. The trail network also connects Wainwright to Deadhorse, Nuiqsut, and Atqasuk, and Nuiqsut south to Anaktuvuk Pass. Snowmobiles are used for winter travel between communities and to subsistence camps."
0261788,Point MacKenzie,f,f,f,f,t,t,t,"Point MacKenzie Road is accessible from Knik Road and the George Parks Highway. A variety of transportation means are available from Wasilla, Palmer, and Anchorage. A private airstrip is located in the area. The Point MacKenzie Industrial Port is a deep-draft port."
0261825,Point Possession,f,f,f,f,t,t,t,
0262125,Pope-Vannoy Landing,f,f,f,f,f,t,f,"Chartered float planes provide air services from Anchorage, Iliamna, and King Salmon. Supplies delivered by barge via the Kvichak River must be lightered to shore. Skiffs, ATVs, and trucks are common forms of local transportation."
0262510,Port Alexander,t,t,f,t,f,t,f,"Transportation access to Port Alexander is by float plane or boat. A state-owned seaplane base is present. Passengers can fly from Sitka using essential air float plane service operated by Harris Air. The M/V Eyak provides year-round mail service to the community, as well as fuel and freight except in the summer. Transportation facilities include a dock and small boat harbor for moorage. As of 2014, the community is seeking funding from the legistative body to replace the outer harbor. There are no roads in Port Alexander, and the City is not connected to other communities on Baranof Island. Skiffs are used for local transportation. Most families transport their own essential supplies from outside to the community."
0262620,Port Alsworth,f,f,f,f,f,f,f,"There are two privately-owned and -operated airstrips in the area: a gravel airstrip owned by Wilder/Natwick LLC, and a dirt/gravel airstrip operated by Glen Alsworth and The Farm Lodge."
0263170,Port Clarence,f,f,f,f,f,t,f,A federally-owned lighted paved runway with restricted access is owned and operated by the U.S. Coast Guard in Port Clarence.
0263280,Port Graham,t,t,f,t,f,t,f,"Port Graham is not accessible by road. A state-owned airstrip is available for local charter flights. There are no roads in the community, but a trail connects Port Graham with the nearby village of Nanwalek. There is no scheduled water taxi or ferry service however non-scheduled barge service for delivery of fuel and supplies is available from Homer. The community offers docking facilities that are connected to the road and water systems, for vessels up to 80 feet. There is no dock space for permanent or transient moorage."
0263390,Port Heiden,t,f,f,t,f,t,f,"The state-owned airport consists of a lighted, gravel runway and a gravel crosswind runway. There is a natural boat harbor but no dock. A boat haul-out, a beach off-loading area, boat fuel sales, and marine storage facilities are available. Cargo from Seattle is delivered twice yearly by barge and is lightered and offloaded on the beach. Autos, ATVs, and snowmobiles are the local means of transportation."
0263610,Port Lions,t,t,t,t,f,t,t,"Port Lions is accessible by air and water. There is a state-owned 2600 ft. gravel airstrip, and the small boat harbor may be used by seaplanes. Regular and charter flights are available from Kodiak. The boat harbor was partially rebuilt in 2011 and provides 68 boat slips, electricity, and fresh water during the summer months. The state ferry Tustumena operates bi-weekly from November through April and bi weekly for two weeks each month from May through October. Service is to and from Kodiak and Homer. A newly built deep water city dock with a 214 ft. face and mooring and breasting dolphins to accommodate large ships will be completed in 2014."
0263870,Port Protection,t,t,f,f,f,t,f,"The community is accessible by float plane and boat. A state-owned seaplane base is available. Skiffs are used for local travel, and there is a boat harbor and launch ramp. Port Protection does not have direct access to the Prince of Wales road system, airport, or ferry service. Mail is delivered by float plane from Ketchikan, and freight arrives by chartered boat or floatplane."
0262285,Portage Creek,t,f,f,t,f,f,f,"Chartered air transport is most frequently used to reach Portage Creek, though skiffs are used locally. There is a state-owned gravel airstrip, maintained only during summer months, and seaplanes may land on the Nushagak River. Cargo goods are lightered to the beach, since there are no docking facilities. Snow machines are used for winter travel."
0264240,Primrose,f,f,f,f,t,f,t,"The Seward and Sterling Highways provide access to Anchorage and the statewide highway system. Nearby Seward offers an airport, railroad, and docking facilities."
0264380,Prudhoe Bay,f,f,f,f,t,t,t,"The airport at nearby Deadhorse is the primary means of public transportation to the North Slope. The state-owned asphalt and gravel airstrip at Deadhorse is 6,500' long by 150' wide. A 5,000' by 100' wide private gravel airstrip is owned and maintained by ConocoPhillips Alaska, Inc. A state-owned heliport is located at Prudhoe Bay. The Dalton Highway is used year-round by trucks to haul cargo to the North Slope. There are no services beyond this point, and the highway is hazardous during winter months."
0264600,Quinhagak,t,t,f,t,f,t,f,"Quinhagak relies on air transportation for passenger mail and cargo service. A gravel airstrip owned by Native Village of Kwinhagak is avaliable. Float planes land on the Kanektok River. A harbor and dock serves barges deliveries of heavy goods at least twice a year. Boats, ATVs, snow machines, and some vehicles are used for local transportation. Winter trails are marked to Eek (39 mi) and Goodnews (39 mi)."
0264820,Rampart,t,f,f,t,f,f,f,"Rampart is located off of the Elliot Highway and Eureka Road, about 164 miles northwest of Fairbanks. Rampart has a state-maintained public airport with a gravel runway in good condition. Air transportation provides the only year-round access. A 30-mile winter trail exists from the Elliott Highway north to Rampart; it is used only during winter months. The other transportation link is the Yukon River. Fuel and other goods are delivered by barge two or three times each summer. Skiffs and snow machines are used for subsistence hunting and fishing. Rampart receives funds from the Essential Air Services program that subsidizes the cost of commercial flights."
0264930,Red Devil,t,f,f,t,f,f,f,"The Kuskokwim River serves as a major transportation link and supply route for bulk supplies and fuel oil during the summer. In the winter, the frozen river is used as an ice road by snow machines for travel to neighboring villages. A gravel airstrip provides year-round access. It is owned and operated by the state. Scheduled weekday service is available."
0264980,Red Dog Mine,t,t,f,t,f,f,f,"There is a 55-mile gravel road from the mine to the shallow-water port for staging and exporting zinc and lead ore. The port is ice-free only 100 days a year. The port and road are state-owned. Barges deliver supplies, fuel, and equipment each summer. A private asphalt/gravel lighted runway, operated by NANA Regional Corporation, is available."
0265345,Ridgeway,f,f,f,f,t,t,t,There is access to the Sterling Highway that connects to the Alaska road system. Transportation facilities include a dock and airport. MacKey's Lake is in the area to serve floatplanes.
0265590,Ruby,t,f,f,t,f,f,f,"Ruby is accessible by air and water. A state-owned lighted, gravel airstrip is available. There are no docking facilities on the Yukon River, but a boat launch and barge off-loading area are available. Barges make several deliveries each summer. Float planes land on the Yukon River. Trucks, snow machines, ATVs, and riverboats are used for local transportation. Numerous trails and the 35-mile road to Long Creek Mine to the south are used for subsistence activities."
0265700,Russian Mission,t,t,f,t,f,f,f,"Russian Mission's location on the Yukon River allows barge and small boat travel during the summer. Passengers, mail, and light goods arrive primarily by air. A gravel airstrip and seaplane landing area are owned and operated by the state. Scheduled daily flights are available. Snow machines are used in inter-village transportation in the winter, and a trail is marked to Kalskag (25 mi). As of May 2014, some of the communities roads were in need of repair due to damage from flooding."
0265800,Saint George,t,t,f,t,f,t,f,"Saint George is accessible only by air and sea. There are two airstrips; one is owned by the city, and the other is owned by the state. Scheduled flights are provided to Saint Paul and the mainland. Most freight and supplies are delivered by ship from Anchorage on a monthly or bimonthly schedule; cargo from Seattle arrives five or six times a year. There are three docks; one is operated by the village corporation. An inner harbor and dock are in Zapadni Bay, 5 miles from the city."
0266140,Saint Mary's,t,t,f,t,f,f,f,"Saint Mary's is served by barge and aircraft. The state-owned gravel runway with a crosswind strip provides year-round access. The airfield is capable of receiving large jet aircraft. A 22-mile road links St. Mary's to Andreafsky, Pitka's Point, and Mountain Village. They are not maintained during winter months but are used by snow machines. Plans are in place to upgrade the road from Saint Mary's to Mountain Village in the summer of 2014. When this project is complete the road will be available for use year round. The Andreafsky River provides the only deep-water dock in the area."
0266360,Saint Michael,t,f,f,t,f,t,f,"Saint Michael is accessible by air and sea only. The state owns a gravel airstrip, and a seaplane base is available. Regular and charter flights are available from Nome and Unalakleet. It is near the Yukon River Delta and has a good natural harbor but no dock. Lighterage service is provided on a frequent basis from Nome. Saint Michael receives at least one annual shipment of bulk cargo. A 10.5-mile road exists to Stebbins."
0266470,Saint Paul,t,t,f,t,f,t,f,"St. Paul is accessible by sea and air. The state-owned asphalt runway and regularly-scheduled flights are provided. Most groceries, perishable and frozen items arrive by air, via the by-pass mail system, which is more cost effective than shipment by sea. Cargo vessels sail from Seattle approximately six times a year, carrying more dry/frozen groceries and large items such as furniture, autos, construction materials, and residents' personal orders. There is a 1200' breakwater, providing shelter for 600' of dock space and a barge off-loading area. In 2011, a small boat harbor and ramp was constructed for the local halibut fishing fleet. An additional 50' of dock and a vessel repair facility is planned for construction start in the summer of 2014."
0266510,Salamatof,f,f,f,f,t,t,t,The Sterling Highway connects to Alaska's statewide road system. Float planes can land at Arness Lake and Lower Salamatof. Close-by Kenai offers an airport and docking facilities.
0266550,Salcha,f,f,f,f,t,f,t,The Richardson Highway allows access to Fairbanks and its variety of transportation services.
0267020,Sand Point,t,t,t,t,f,t,t,"Sand Point has a state-owned airport with a asphalt runway. Direct flights to Anchorage are available. Marine facilities include a 25-acre boat harbor with four docks, 134 boat slips, a harbormaster office, barge off-loading area, and a 150-ton lift. Regular barge services supply the community. The state ferry operates between Sand Point and Unalaska, Akutan, False Pass, Cold Bay, and King Cove between May and October."
0267460,Savoonga,t,f,f,t,f,t,f,"Savoonga's isolated location with no seaport and iced-in conditions during the winter means a dependence on air transport. There is a state-owned gravel airstrip where regular air service is available from Nome and Unalakleet. There is no dock, and supplies are lightered from Nome or off-loaded on the beach."
0267570,Saxman,f,t,f,f,f,t,f,"Saxman and Ketchikan are connected by the South Tongass Highway. The state owns a gravel runway on Gravina Island, the location of the Ketchikan airport. Scheduled jet and air taxi services are available. Dock and commercial barge off-loading facilities are available at the Saxman Seaport. The community relies on Ketchikan for its boat moorage and state ferry services."
0267680,Scammon Bay,t,t,f,t,f,t,f,"Scammon Bay is accessible by air and water. A state-owned gravel airstrip and city-owned seaplane base on the Kun River serve air traffic. Barges bring in bulk supplies each summer. Winter trails exist to Hooper Bay (32 mi) and Chevak (25 mi). Snow machines and skiffs are the primary means of local transportation. In November 2013, the city experienced a flooding event that damaged sections of the dock roads and washed out other areas of the road. As of May 2014, a project to improve existing roads was underway. "
0268230,Selawik,t,f,f,t,f,f,f,"Selawik is accessible by plane and barge. The Roland Norton Memorial Airport provides a gravel runway owned by the city. The state also owns a gravel airstrip with a crosswind strip. Scheduled flights are available to Kotzebue and area villages. Docking facilities and a barge landing area exist. Freight is shipped upriver from Kotzebue each summer by Crowley Marine Services. Boardwalks have been constructed within the village. Boats, ATVs, and snow machines are prevalent forms of local travel."
0268340,Seldovia,t,t,t,f,f,t,t,"A state-owned gravel airstrip and a seaplane base are available. Direct flights are provided to Homer. The state ferry system connects to Homer, where the Sterling Highway provides road access. Water taxis from Homer also service the community. A harbor, boat wash down, and boat haul-out facility are available."
0268370,Seldovia Village,f,f,f,f,f,t,f,"Jakolof Bay road connects the village to the City of Seldovia. Residents use the airport, seaplane base, and harbor located at nearby Seldovia. The state ferry system connects the City of Seldovia to Homer. There are also ferries and water taxis available for passenger commutes to Homer."
0268560,Seward,t,t,f,t,t,t,t,"Seward is connected to the Alaska Highway system by the Seward Highway. Bus and commercial trucking services to and from Anchorage are available daily. While air services and charters are available at the state-owned airport, regularly scheduled commercial air service out of Seward is not available. Two paved runways are utilized. Seasonal passenger transportation is available by rail, as Seward is a major transit site for the Alaska Railroad. The port, located at the north end of the 900 foot deep Resurrection Bay, serves cruise ships, cargo barges, and ocean freighters from Seattle and overseas. The small boat harbor has moorage for 650 boats and 2 boat launch ramps as well as a 250 ton boat lift and a 5,000 ton lift for ships and barges."
0268670,Shageluk,t,f,f,t,f,f,f,"Access to Shageluk is by air or water. A state-owned gravel airstrip and a seaplane base are available. Locals use ATVs, snow machines, and dog sleds. Every other year, it is a checkpoint for the Iditarod dogsled race."
0268890,Shaktoolik,t,t,f,t,f,t,f,"Shaktoolik is primarily accessible by air and sea. A state-owned gravel airstrip is available. The Alex Sookiayak Memorial Airstrip allows for regular service from Unalakleet. Summer travel is by ATVs, motorbikes, trucks, and boats; winter travel is by snow machine and dog team. Cargo is barged from Nome, then lightered to shore."
0269770,Shishmaref,t,f,f,t,f,t,f,Shishmaref's primary link to the rest of Alaska is by air. A state-owned paved runway is available for charter and freight services from Nome. Most people use boats for trips to the mainland.
0270100,Shungnak,t,t,f,t,f,f,f,"Shungnak is accessible by plane, barge, or small boat. The state-owned lighted gravel runway has scheduled regional air services. Fuel and supplies are barged in each summer by Crowley Marine Services of Kotzebue. Small boats, ATVs, snow machines, and dog sleds are used for local travel and subsistence activities. Trails along the river are used for inter-village travel."
0270320,Silver Springs,f,f,f,f,t,f,t,The Richardson Highway connects to all major population areas of the state year-round. Residents use the airport at Glennallen.
0270540,Sitka,t,t,t,t,f,t,t,"The state-owned Rocky Gutierrez Airport on Japonski Island has a paved and lighted runway. In addition to daily jet service, several scheduled air taxis and air charters are available. The City and Borough of Sitka operates five small boat harbors with 1,350 stalls and a seaplane base on Sitka Sound. There is a breakwater at Thompson Harbor. A boat launch, haul-out, boat repairs, and other services exist. Cruise ships anchor in the harbor and lighter visitors to shore. The Old Sitka Dock, privately owned, is the only deep water moorage facility in Sitka capable of accommodating large vessels. The Alaska Marine Highway System (state ferry) has a docking facility approximately 6 miles north of town. The ferry serves Sitka several times a week, with a twelve-hour run to Juneau. Freight arrives by barge and cargo plane"
0270760,Skagway,t,t,t,t,t,t,t,"The Municipality of Skagway is accessible by road via the Klondike Highway, which provides a connection through British Columbia and the Yukon Territory, Canada, to the lower 48 states or north to Interior Alaska. Skagway is accessed by air, road, and water services. The state owns a paved runway and Skagway receives regular state ferry and barge services. A breakwater, ferry terminal, small boat harbor, boat launch and boat haul-out are available, as well as three deep-draft docks for cruise and cargo ship berthing, cargo loading and storage. Freight arrives by barge, ferry and truck."
0270870,Skwentna,t,f,f,t,f,f,f,"There is no road access from the George Parks Highway, and residents are dependent upon air travel and snow machines. A state-owned gravel airstrip is available. A private airstrip and float plane access, located at Alexander Lake, exist."
0270930,Slana,f,f,f,f,t,f,t,"Slana has road access to the statewide system via Glenn and Richardson Highways. The nearest public airstrip is to the south at Chistochina, but a private gravel airstrip exists."
0271090,Sleetmute,t,f,f,t,f,f,f,The Kuskokwim River provides barges and boat transportation in the summer. Snow machines are used on the frozen river in the winter. The gravel airstrip is owned and maintained by the state. Scheduled weekday service is provided.
0271640,Soldotna,t,f,f,f,t,t,t,"The Soldotna Municipal Airport provides facilities for charter services and local air traffic. The nearby Kenai Municipal Airport, located 10 miles away, offers scheduled flights and float plane facilities. Seaplanes can also land at Mackeys Lakes. There are four additional private landing strips in Soldotna and a heliport for medical emergencies at Central Peninsula General Hospital. The Sterling Highway provides access to Alaska's road system. While Soldotna has an airport, there are no regular commercial flights available between Soldotna and Anchorage."
0272135,South Lakes,f,f,f,f,t,f,t,
0272190,South Naknek,t,t,f,t,f,t,f,"South Naknek is accessible by air or sea. There are two state-owned lighted gravel runways. The PAF Cannery airport lies three miles to the southeast and has a dirt strip and a crosswind strip. Scheduled and charter flight services are available. A 3,000' designated stretch of the Naknek River is used by float planes. The frozen river provides an ice road to Naknek and King Salmon in winter. There is an unmaintained dirt road to New Savonoski. The borough operates a mid- and high-tide cargo dock at South Naknek with 200' of berth space to accommodate barges. Trucks, cars, ATVs, snow machines, and boats are used for local travel."
0272230,South Van Horn,f,f,f,f,t,f,t,South Van Horn is a neighborhood just south of Fairbanks. It is about three miles by road from the center of the city.
0272960,Stebbins,t,f,f,t,f,t,f,"Stebbins is accessible by air and sea. There is a state-owned gravel runway. Regular flights, charters, and freight services are available from Bethel. A cargo ship brings supplies annually. There is no dock, and goods must be lightered out of Nome. Overland travel in the winter is by snow machine."
0272985,Steele Creek,f,f,f,f,t,f,t,
0273070,Sterling,f,f,f,f,t,f,t,"The Sterling Highway provides access to Alaska's road system. There are several private airstrips in the Sterling area, and a private seaplane base at Scout Lake which is approximately three miles from the center of Sterling. There are two privately-operated boat launches. Nearby Kenai and Soldotna offer airports for charter services and local air traffic, as well as docking facilities. Sterling does not have a municipal airport, and nearby Soldotna does not offer regularly scheduled air service between Soldotna and Anchorage. However, Anchorage is accessible from Sterling by road and is approximately 135 miles away."
0273290,Stevens Village,t,f,f,t,f,f,f,"Access to Stevens Village is primarily via the state-owned lighted gravel airstrip. Fuel is shipped by barge at least three times each summer; goods are offloaded at the barge landing. Residents use skiffs, ATVs, snow machines, and dog teams for recreation and subsistence fishing and hunting."
0273400,Stony River,t,f,f,t,f,f,f,Stony River's location near the confluence of the Kuskokwim and Stony Rivers provides easy access to river transportation during summer and snow machine traffic in winter. Barges deliver cargo and bulk fuel. The gravel/dirt airstrip is state-owned and -operated. Scheduled weekday air services deliver mail and other cargo.
0273950,Sunrise,f,f,f,f,t,f,t,Sunrise has access to Alaska's road system via the Seward highway. A gravel airstrip is available nearby at Hope.
0274340,Susitna,f,f,f,f,f,f,f,This site is not accessible by road. It lies on the Iditarod Trail Sled Dog Race path. Charter float planes provide transportation and cargo from Anchorage. A dirt runway is available. Its river is often shallow and air boats and jet-propulsion river boats are necessary for travel.
0274350,Susitna North,f,f,f,f,t,f,t,"The community is accessible from the George Parks Highway. The Talkeetna airstrip is located nearby. A variety of transportation means are available in Wasilla, Palmer, and Anchorage."
0274525,Sutton-Alpine,f,f,f,f,t,f,t,"Sutton is connected to the Glenn Highway. There is a public gravel airstrip at the Jonesville Mine, owned by the Canadian Mine & Smeltering Company. Additional public transportation facilities are available in nearby Palmer."
0274610,Takotna,t,f,f,t,f,f,f,"Access to Takotna is by air or water. There is a state-owned gravel airstrip and a gravel runway at Tatalina Air Force Station ten miles southeast of town. Cargo is offloaded at Sterling Landing, 24 miles southeast of Takotna. The community has 80 miles of local roads that connect with Tatalina AFS, Sterling Landing, and existing mines. A winter trail is marked to McGrath (20 mi). It is a check point for the Iditarod Trail Sled Dog Race."
0274830,Talkeetna,t,f,f,f,t,f,t,"Talkeetna is accessible by road, air, and train. The Talkeetna Spur Road connects to the George Parks Highway. There are two state-owned runways. One is asphalt and the other is a gravel strip. There are several additional airstrips in the vicinity, including one owned by the U.S. Bureau of Land Management. There is an Alaska Railroad depot. While Talkeetna is accessible to charter and private aircraft, there is no regularly scheduled service between Talkeetna and Anchorage, which can be reached by road."
0275050,Tanacross,t,f,f,f,t,f,t,"Tanacross is located on the Alaska Highway, roughly 200 miles southeast of Fairbanks. Tanacross has a federally-maintained public airport with an asphalt runway in poor condition. Tanacross is a mile north of the Alaska Highway. Most residents use cars, trucks, and snow machines for local transportation. Regular air and bus services are available from Tok. The U.S. Bureau of Land Management owns two runways located one mile south of Tanacross and are not maintained in winter."
0275077,Tanaina,f,f,f,f,t,f,t,"The George Parks and Glenn Highways and other local roads connect the area Alaska's road system. It lies on the Alaska Railroad. The nearby Wasilla and Palmer airports provide scheduled commuter and air taxi services. Float planes land at Wasilla Lake, Jacobsen Lake, and Lake Lucille. There are ten additional private airstrips in the vicinity. Commercial jet flights are operated out of Anchorage International Airport."
0275160,Tanana,t,t,f,t,f,f,f,"Tanana is located in Interior Alaska about two miles west of the junction of the Tanana and Yukon Rivers. The community lies 130 air miles west of Fairbanks. Tanana is accessible only by air and river transportation. The city maintains 32 miles of local roads. Work began on a new road from Manley Hot Springs to Tanana in the fall of 2013. The city operates a dock on the river; barged goods can be offloaded at a staging and storage area. The state owns and operates the Ralph M. Calhoun Memorial Airport, which has a lighted, gravel runway. Float planes land on the Yukon River. Cars, trucks, snow machines, ATVs, and riverboats are used for local transportation. Groceries and other small items are shipped to the village by air, or by barge during the barging season from May to September."
0275380,Tatitlek,t,t,t,f,f,t,t,"Tatitlek has a state-owned gravel airstrip and a seaplane landing area; air charters are available from Valdez and Cordova. Boats are the primary means of local transportation. In 1996, the Alaska Marine Highway began 'whistle stop' service. After a short charter flight, direct commercial service is available to Anchorage from Valdez and Cordova."
0275480,Tazlina,f,f,f,f,t,f,t,Tazlina is located on the Richardson Highway. There is a state-owned gravel airstrip and a seaplane facility at Smokey Lake.
0275930,Teller,t,f,f,t,f,t,f,Teller has a road link to Nome from May to September via a 72-mile gravel road. The community can also be accessed by sea and air. There is a state-owned gravel runway with regular flights from Nome. There is no dock; goods are lightered from Nome and offloaded on the beach. Port Clarence is a nearby natural harbor.
0276260,Tenakee Springs,t,t,t,t,f,t,t,"Tenakee Springs is dependent on seaplanes and the Alaska Marine Highway for transport. The state owns a seaplane dock and the city owns the heliport. Scheduled or chartered float planes are dispatched from Juneau and Sitka. The state ferry provides passenger transportation only, since there is no vehicle landing facilities in Tenakee. The main street is a 2 mile long walking trail. Barges deliver fuel and goods four to six times a year. The marine facilities include a small boat harbor and ferry terminal. The City of Tenakee owns a fuel dock. Local transportation is primarily by bicycle or ATV. As of May 2014, the Alaska Department of Transportation is replacing two floats and making upgrades to the boat harbor, with construction scheduled for the fall. The US Army Corps of Engineers is planning repair and renovation of the city dock, including fueling and a state Ferry facility. No construction date has been set."
0276590,Tetlin,t,f,f,f,t,f,t,"Tetlin is located along the Tetlin River and the Alaska Highway, about 220 miles southeast of Fairbanks. Tetlin has a state-maintained public airport with a gravel runway in good condition. The village also owns and maintains a turf airstrip. Scheduled and charter flights are available from Tok. Many residents own cars, trucks, skiffs, and snow machines for hunting, fishing, and hauling wood."
0277140,Thorne Bay,t,t,f,t,f,t,f,"Thorne Bay is accessed by float plane, the airport at Klawock, and the inter-island ferry at Hollis. The Thorne Bay Harbor provides slips for over 100 vessels. A seaplane base is state-owned. The Prince of Wales Island Road System connects the communities on Prince of Wales Island with one another."
0277690,Togiak,t,f,f,t,f,t,f,"A state-owned lighted gravel airstrip with a crosswind airstrip is available. Scheduled and chartered flights are dispatched from Dillingham. Freight is brought in by air or barge and lightered to shore. There are no docking facilities. Skiffs, autos, ATVs, and snow machines are used for local transportation."
0277800,Tok,t,f,f,f,t,f,t,Tok is located on the Alaska Highway about 200 miles southeast of Fairbanks. Tok has two private airports and one state-maintained public airport with a 2509' x 50' asphalt runway in good condition.
0278240,Toksook Bay,t,f,f,t,f,t,f,"A state-owned gravel airstrip provides year-round scheduled and chartered service. Fishing boats, skiffs, snow machines, and ATVs are used by residents for local travel. Winter trails with markers exist to Nightmute (20 mi), Tununak (8 mi), Newtok (40 mi), and Chefornak (50 mi). There are no docking facilities, but boat haul-out services are available. Barges deliver goods during the summer months."
0278297,Tolsona,f,f,f,f,t,f,t,"The community lies on the Glenn Highway and accesses the statewide road system. There are several air strips in the area, and air taxi services are available. A seaplane base is used on Tolsona Lake."
0278350,Tonsina,f,f,f,f,t,f,t,"Tonsina is connected to the remainder of the state road system by the Richardson Highway. A state-owned airstrip is available at Upper Tonsina, and other airstrips are in the vicinity."
0278680,Trapper Creek,t,f,f,f,t,f,t,"Trapper Creek is accessible from the George Parks Highway. A variety of transportation means are available in Wasilla, Palmer, and Anchorage. ERA Aviation operates a private heliport in Trapper Creek. Several private airstrips are in the vicinity."
0278790,Tuluksak,t,f,f,t,f,f,f,"It can be accessed by a state-owned wide gravel airstrip year-round. There are no docking facilities, although cargo barges deliver during the summer. In the summer of 2014, the river was too low for barges to travel there. This meant that barges were unable to deliver fuel to the village. Residents use fishing boats, skiffs, snow machines, and ATVs for local transportation."
0279120,Tuntutuliak,t,f,f,t,f,f,f,"Tuntutuliak relies on air transportation for passengers, mail, and cargo service. A state-owned e gravel runway and a public seaplane base on the Qinaq River are available. Barge services deliver goods approximately six times a year. Boats and snow machines are used for local travel. Winter trails are marked to Kipnuk (77 mi), Toundra (60 mi), and Kongiganak (29 mi)."
0279230,Tununak,t,f,f,t,f,t,f,"Tununak relies on air transportation for passengers, mail, and cargo service. A state-owned wide gravel airstrip is available. Barges deliver goods two to four times each summer, and goods are lightered to shore. Boats, snow machines, and ATVs are used for local travel."
