reporting_entity_id,operator_id,pce_id,year,month,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
164,5,331190,2006,11,0.20,0.14,,,,,,,PCE
164,5,331190,2006,12,0.20,0.14,,,,,,,PCE
164,5,331190,2007,1,0.20,0.14,,,,,,,PCE
164,5,331190,2007,2,0.21,0.14,,,,,,,PCE
164,5,331190,2007,3,0.21,0.14,,,,,,,PCE
164,5,331190,2007,4,0.21,0.14,,,,,,,PCE
164,5,331190,2007,5,0.21,0.14,,,,,,,PCE
164,5,331190,2007,6,0.21,0.14,,,,,,,PCE
164,5,331190,2007,7,0.22,0.15,,,,,,,PCE
164,5,331190,2007,8,0.22,0.15,,,,,,,PCE
164,5,331190,2007,9,0.22,0.15,,,,,,,PCE
164,5,331190,2007,10,0.22,0.15,,,,,,,PCE
164,5,331190,2007,11,0.20,0.14,,,,,,,PCE
164,5,331190,2007,12,0.20,0.14,,,,,,,PCE
164,5,331190,2008,1,0.20,0.14,,,,,,,PCE
164,5,331190,2008,2,0.21,0.14,,,,,,,PCE
164,5,331190,2008,3,0.21,0.14,,,,,,,PCE
164,5,331190,2008,4,0.23,0.15,,,,,,,PCE
164,5,331190,2008,5,0.23,0.15,,,,,,,PCE
164,5,331190,2008,6,0.23,0.15,,,,,,,PCE
164,5,331190,2008,7,0.23,0.15,,,,,,,PCE
164,5,331190,2008,8,0.23,0.15,,,,,,,PCE
164,5,331190,2008,9,0.23,0.15,,,,,,,PCE
164,5,331190,2008,10,0.20,0.14,,,,,,,PCE
164,5,331190,2008,11,0.20,0.14,,,,,,,PCE
164,5,331190,2008,12,0.19,0.14,,,,,,,PCE
164,5,331190,2009,1,0.19,0.14,,,,,,,PCE
164,5,331190,2009,2,0.19,0.14,,,,,,,PCE
164,5,331190,2009,3,0.19,0.14,,,,,,,PCE
164,5,331190,2009,4,0.21,0.16,,,,,,,PCE
164,5,331190,2009,5,0.21,0.14,,,,,,,PCE
164,5,331190,2009,6,0.21,0.14,,,,,,,PCE
164,5,331190,2009,7,0.21,0.16,,,,,,,PCE
164,5,331190,2009,8,0.21,0.16,,,,,,,PCE
164,5,331190,2009,9,0.21,0.15,,,,,,,PCE
164,5,331190,2009,10,0.21,0.16,,,,,,,PCE
164,5,331190,2009,11,0.21,0.16,,,,,,,PCE
164,5,331190,2009,12,0.21,0.16,,,,,,,PCE
164,5,331190,2010,1,0.21,0.16,,,,,,,PCE
164,5,331190,2010,2,0.22,0.16,,,,,,,PCE
164,5,331190,2010,3,0.22,0.16,,,,,,,PCE
164,5,331190,2010,4,0.22,0.16,,,,,,,PCE
164,5,331190,2010,5,0.23,0.16,,,,,,,PCE
164,5,331190,2010,6,0.22,0.15,,,,,,,PCE
164,5,331190,2010,7,0.22,0.15,,,,,,,PCE
164,5,331190,2010,8,0.22,0.16,,,,,,,PCE
164,5,331190,2010,9,0.22,0.16,,,,,,,PCE
164,5,331190,2010,10,0.22,0.16,,,,,,,PCE
164,5,331190,2010,11,0.21,0.16,,,,,,,PCE
164,5,331190,2010,12,0.21,0.16,,,,,,,PCE
164,5,331190,2011,1,0.21,0.16,,,,,,,PCE
164,5,331190,2011,2,0.21,0.16,,,,,,,PCE
164,5,331190,2011,3,0.21,0.16,,,,,,,PCE
164,5,331190,2011,4,0.21,0.16,,,,,,,PCE
164,5,331190,2011,5,0.23,0.16,,,,,,,PCE
164,5,331190,2011,6,0.23,0.16,,,,,,,PCE
164,5,331190,2011,7,0.22,0.15,,,,,,,PCE
164,5,331190,2011,8,0.22,0.15,,,,,,,PCE
164,5,331190,2011,9,0.22,0.15,,,,,,,PCE
164,5,331190,2011,10,0.22,0.15,,,,,,,PCE
164,5,331190,2011,11,0.22,0.15,,,,,,,PCE
164,5,331190,2011,12,0.22,0.15,,,,,,,PCE
164,5,331190,2012,1,0.22,0.15,,,,,,,PCE
164,5,331190,2012,2,0.23,0.15,,,,,,,PCE
164,5,331190,2012,3,0.23,0.15,,,,,,,PCE
164,5,331190,2012,4,0.25,0.17,,,,,,,PCE
164,5,331190,2012,5,0.26,0.17,,,,,,,PCE
164,5,331190,2012,6,0.26,0.17,,,,,,,PCE
164,5,331190,2012,7,0.23,0.18,,,,,,,PCE
164,5,331190,2012,8,0.23,0.18,,,,,,,PCE
164,5,331190,2012,9,0.23,0.18,,,,,,,PCE
164,5,331190,2012,10,0.23,0.18,,,,,,,PCE
164,5,331190,2012,11,0.24,0.18,,,,,,,PCE
164,5,331190,2012,12,0.24,0.18,,,,,,,PCE
164,5,331190,2013,1,0.24,0.18,,,,,,,PCE
164,5,331190,2013,2,0.25,0.18,,,,,,,PCE
164,5,331190,2013,3,0.25,0.18,,,,,,,PCE
164,5,331190,2013,4,0.25,0.18,,,,,,,PCE
164,5,331190,2013,5,0.25,0.18,,,,,,,PCE
164,5,331190,2013,6,0.26,0.18,,,,,,,PCE
164,5,331190,2013,7,0.26,0.18,,,,,,,PCE
164,5,331190,2013,8,0.26,0.18,,,,,,,PCE
164,5,331190,2013,9,0.26,0.18,,,,,,,PCE
164,5,331190,2013,10,0.26,0.18,,,,,,,PCE
164,5,331190,2013,11,0.25,0.18,,,,,,,PCE
164,5,331190,2013,12,0.25,0.18,,,,,,,PCE
164,5,331190,2014,1,0.26,0.19,,,,,,,PCE
164,5,331190,2014,2,0.25,0.19,,,,,,,PCE
164,5,331190,2014,3,0.25,0.19,,,,,,,PCE
164,5,331190,2014,4,0.23,0.16,,,,,,,PCE
164,5,331190,2014,5,0.23,0.16,,,,,,,PCE
164,5,331190,2014,6,0.24,0.17,,,,,,,PCE
164,5,331190,2014,7,0.24,0.17,,,,,,,PCE
164,5,331190,2014,8,0.24,0.20,,,,,,,PCE
164,5,331190,2014,9,0.24,0.20,,,,,,,PCE
164,5,331190,2014,10,0.24,0.20,,,,,,,PCE
164,5,331190,2014,11,0.26,0.20,,,,,,,PCE
164,5,331190,2014,12,0.26,0.20,,,,,,,PCE
164,5,331190,2015,1,0.26,0.22,,,,,,,PCE
164,5,331190,2015,2,0.26,0.22,,,,,,,PCE
164,5,331190,2015,3,0.27,0.22,,,,,,,PCE
164,5,331190,2015,4,0.27,0.22,,,,,,,PCE
164,5,331190,2015,5,0.26,0.22,,,,,,,PCE
164,5,331190,2015,6,0.26,0.22,,,,,,,PCE
164,5,331190,2015,7,0.26,0.23,,,,,,,PCE
164,5,331190,2015,8,0.25,0.23,,,,,,,PCE
164,5,331190,2015,9,0.25,0.23,,,,,,,PCE
164,5,331190,2015,10,0.25,0.23,,,,,,,PCE
164,5,331190,2015,11,0.26,0.23,,,,,,,PCE
164,5,331190,2015,12,0.26,0.23,,,,,,,PCE
164,5,331190,2016,1,0.26,0.23,,,,,,,PCE
164,5,331190,2016,2,0.27,0.23,,,,,,,PCE
164,5,331190,2016,3,0.27,0.23,,,,,,,PCE
164,5,331190,2016,4,0.27,0.23,,,,,,,PCE
164,5,331190,2016,5,0.26,0.23,,,,,,,PCE
164,5,331190,2016,6,0.26,0.23,,,,,,,PCE
164,5,331190,2016,7,0.26,0.24,,,,,,,PCE
164,5,331190,2016,8,0.25,0.24,,,,,,,PCE
164,5,331190,2016,9,0.25,0.24,,,,,,,PCE
164,5,331190,2016,10,0.25,0.24,,,,,,,PCE
164,5,331190,2016,11,0.25,0.24,,,,,,,PCE
164,5,331190,2016,12,0.25,0.24,,,,,,,PCE
164,5,331190,2017,1,0.25,0.24,,,,,,,PCE
164,5,331190,2017,2,0.28,0.24,,,,,,,PCE
164,5,331190,2017,3,0.28,0.24,,,,,,,PCE
164,5,331190,2017,4,0.28,0.24,,,,,,,PCE
164,5,331190,2017,5,0.27,0.24,,,,,,,PCE
164,5,331190,2017,6,0.27,0.24,,,,,,,PCE
164,5,331190,2017,7,0.27,0.25,,,,,,,PCE
164,5,331190,2017,8,0.24,0.22,,,,,,,PCE
164,5,331190,2017,9,0.24,0.22,,,,,,,PCE
164,5,331190,2017,10,0.24,0.22,,,,,,,PCE
164,5,331190,2017,11,0.26,0.24,,,,,,,PCE
164,5,331190,2017,12,0.28,0.24,,,,,,,PCE
164,5,331190,2018,1,0.28,0.24,,,,,,,PCE
164,5,331190,2018,2,0.28,0.24,,,,,,,PCE
164,5,331190,2018,3,0.28,0.24,,,,,,,PCE
164,5,331190,2018,4,0.28,0.24,,,,,,,PCE
164,5,331190,2018,5,0.28,0.24,,,,,,,PCE
164,5,331190,2018,6,0.28,0.24,,,,,,,PCE
164,5,331190,2018,7,0.28,0.26,,,,,,,PCE
164,5,331190,2018,8,0.27,0.26,,,,,,,PCE
164,5,331190,2018,9,0.27,0.26,,,,,,,PCE
164,5,331190,2018,10,0.27,0.26,,,,,,,PCE
164,5,331190,2018,11,0.27,0.26,,,,,,,PCE
164,5,331190,2018,12,0.28,0.26,,,,,,,PCE
164,5,331190,2019,1,0.27,0.26,,,,,,,PCE
164,5,331190,2019,2,0.28,0.26,,,,,,,PCE
164,5,331190,2019,3,0.28,0.26,,,,,,,PCE
164,5,331190,2019,4,0.28,0.26,,,,,,,PCE
164,5,331190,2019,5,0.28,0.26,,,,,,,PCE
164,5,331190,2019,6,0.28,0.26,,,,,,,PCE
164,5,331190,2019,7,0.25,0.25,,,,,,,PCE
164,5,331190,2019,8,0.25,0.25,,,,,,,PCE
164,5,331190,2019,9,0.25,0.25,,,,,,,PCE
164,5,331190,2019,10,0.27,0.25,,,,,,,PCE
164,5,331190,2019,11,0.27,0.25,,,,,,,PCE
164,5,331190,2019,12,0.27,0.25,,,,,,,PCE
164,5,331190,2020,1,0.27,0.25,,,,,,,PCE
164,5,331190,2020,2,0.28,0.25,,,,,,,PCE
164,5,331190,2020,3,0.28,0.25,,,,,,,PCE
165,5,331195,2004,7,,,,,,,,,PCE
165,5,331195,2004,8,,,,,,,,,PCE
165,5,331195,2004,9,,,,,,,,,PCE
165,5,331195,2004,10,,,,,,,,,PCE
165,5,331195,2004,11,,,,,,,,,PCE
165,5,331195,2004,12,,,,,,,,,PCE
165,5,331195,2005,1,,,,,,,,,PCE
165,5,331195,2005,2,,,,,,,,,PCE
165,5,331195,2005,3,,,,,,,,,PCE
165,5,331195,2005,4,,,,,,,,,PCE
165,5,331195,2005,5,,,,,,,,,PCE
165,5,331195,2005,6,0.46,0.25,,,,,,,PCE
165,5,331195,2005,7,0.46,0.19,,,,,,,PCE
165,5,331195,2005,8,0.54,0.24,,,,,,,PCE
165,5,331195,2005,9,0.54,0.24,,,,,,,PCE
165,5,331195,2005,10,0.54,0.24,,,,,,,PCE
165,5,331195,2005,11,0.54,0.25,,,,,,,PCE
165,5,331195,2005,12,0.54,0.25,,,,,,,PCE
165,5,331195,2006,1,0.54,0.25,,,,,,,PCE
165,5,331195,2006,2,0.54,0.25,,,,,,,PCE
165,5,331195,2006,3,0.54,0.29,,,,,,,PCE
165,5,331195,2006,4,0.54,0.29,,,,,,,PCE
165,5,331195,2006,5,0.54,0.17,,,,,,,PCE
165,5,331195,2006,6,0.54,0.17,,,,,,,PCE
165,5,331195,2006,7,0.54,0.17,,,,,,,PCE
165,5,331195,2006,8,0.65,0.27,,,,,,,PCE
165,5,331195,2006,9,0.65,0.27,,,,,,,PCE
165,5,331195,2006,10,0.65,0.27,,,,,,,PCE
165,5,331195,2006,11,0.65,0.27,,,,,,,PCE
165,5,331195,2006,12,0.64,0.26,,,,,,,PCE
165,5,331195,2007,1,0.64,0.30,,,,,,,PCE
165,5,331195,2007,2,0.53,0.23,,,,,,,PCE
165,5,331195,2007,3,0.53,0.23,,,,,,,PCE
165,5,331195,2007,4,0.43,0.20,,,,,,,PCE
165,5,331195,2007,5,0.43,0.20,,,,,,,PCE
165,5,331195,2007,6,0.43,0.20,,,,,,,PCE
165,5,331195,2007,7,0.55,0.18,,,,,,,PCE
165,5,331195,2007,8,0.55,0.18,,,,,,,PCE
165,5,331195,2007,9,0.55,0.18,,,,,,,PCE
165,5,331195,2007,10,0.55,0.18,,,,,,,PCE
165,5,331195,2007,11,0.55,0.18,,,,,,,PCE
165,5,331195,2007,12,0.61,0.23,,,,,,,PCE
165,5,331195,2008,1,0.61,0.23,,,,,,,PCE
165,5,331195,2008,2,0.61,0.23,,,,,,,PCE
165,5,331195,2008,3,0.61,0.23,,,,,,,PCE
165,5,331195,2008,4,0.61,0.23,,,,,,,PCE
165,5,331195,2008,5,0.61,0.23,,,,,,,PCE
165,5,331195,2008,6,0.75,0.37,,,,,,,PCE
165,5,331195,2008,7,0.75,0.37,,,,,,,PCE
165,5,331195,2008,8,0.75,0.37,,,,,,,PCE
165,5,331195,2008,9,0.75,0.37,,,,,,,PCE
165,5,331195,2008,10,0.75,0.19,,,,,,,PCE
165,5,331195,2008,11,0.61,0.19,,,,,,,PCE
165,5,331195,2008,12,0.61,0.19,,,,,,,PCE
165,5,331195,2009,1,0.46,0.18,,,,,,,PCE
165,5,331195,2009,2,0.46,0.18,,,,,,,PCE
165,5,331195,2009,3,0.46,0.18,,,,,,,PCE
165,5,331195,2009,4,0.46,0.18,,,,,,,PCE
165,5,331195,2009,5,0.52,0.18,,,,,,,PCE
165,5,331195,2009,6,0.52,0.18,,,,,,,PCE
165,5,331195,2009,7,0.52,0.19,,,,,,,PCE
165,5,331195,2009,8,0.57,0.22,,,,,,,PCE
165,5,331195,2009,9,0.57,0.19,,,,,,,PCE
165,5,331195,2009,10,0.57,0.19,,,,,,,PCE
165,5,331195,2009,11,0.59,0.19,,,,,,,PCE
165,5,331195,2009,12,0.59,0.19,,,,,,,PCE
165,5,331195,2010,1,0.61,0.19,,,,,,,PCE
165,5,331195,2010,2,0.61,0.19,,,,,,,PCE
165,5,331195,2010,3,0.61,0.19,,,,,,,PCE
165,5,331195,2010,4,0.61,0.19,,,,,,,PCE
165,5,331195,2010,5,0.60,0.19,,,,,,,PCE
165,5,331195,2010,6,0.60,0.19,,,,,,,PCE
165,5,331195,2010,7,0.60,0.19,,,,,,,PCE
165,5,331195,2010,8,0.61,0.19,,,,,,,PCE
165,5,331195,2010,9,0.61,0.19,,,,,,,PCE
165,5,331195,2010,10,0.61,0.19,,,,,,,PCE
165,5,331195,2010,11,0.60,0.18,,,,,,,PCE
165,5,331195,2010,12,0.59,0.19,,,,,,,PCE
165,5,331195,2011,1,0.63,0.19,,,,,,,PCE
165,5,331195,2011,2,0.63,0.19,,,,,,,PCE
165,5,331195,2011,3,0.63,0.19,,,,,,,PCE
165,5,331195,2011,4,0.63,0.19,,,,,,,PCE
165,5,331195,2011,5,0.70,0.20,,,,,,,PCE
165,5,331195,2011,6,0.70,0.20,,,,,,,PCE
165,5,331195,2011,7,0.69,0.18,,,,,,,PCE
165,5,331195,2011,8,0.69,0.18,,,,,,,PCE
165,5,331195,2011,9,0.69,0.18,,,,,,,PCE
165,5,331195,2011,10,0.69,0.18,,,,,,,PCE
165,5,331195,2011,11,0.69,0.18,,,,,,,PCE
165,5,331195,2011,12,0.69,0.18,,,,,,,PCE
165,5,331195,2012,1,0.69,0.18,,,,,,,PCE
165,5,331195,2012,2,0.69,0.18,,,,,,,PCE
165,5,331195,2012,3,0.69,0.18,,,,,,,PCE
165,5,331195,2012,4,0.71,0.21,,,,,,,PCE
165,5,331195,2012,5,0.70,0.21,,,,,,,PCE
165,5,331195,2012,6,0.70,0.21,,,,,,,PCE
165,5,331195,2012,7,0.75,0.22,,,,,,,PCE
165,5,331195,2012,8,0.75,0.22,,,,,,,PCE
165,5,331195,2012,9,0.75,0.22,,,,,,,PCE
165,5,331195,2012,10,0.67,0.21,,,,,,,PCE
165,5,331195,2012,11,0.67,0.21,,,,,,,PCE
165,5,331195,2012,12,0.67,0.21,,,,,,,PCE
165,5,331195,2013,1,0.67,0.21,,,,,,,PCE
165,5,331195,2013,2,0.67,0.21,,,,,,,PCE
165,5,331195,2013,3,0.67,0.21,,,,,,,PCE
165,5,331195,2013,4,0.67,0.21,,,,,,,PCE
165,5,331195,2013,5,0.69,0.27,,,,,,,PCE
165,5,331195,2013,6,0.69,0.27,,,,,,,PCE
165,5,331195,2013,7,0.76,0.22,,,,,,,PCE
165,5,331195,2013,8,0.76,0.22,,,,,,,PCE
165,5,331195,2013,9,0.76,0.22,,,,,,,PCE
165,5,331195,2013,10,0.76,0.22,,,,,,,PCE
165,5,331195,2013,11,0.73,0.21,,,,,,,PCE
165,5,331195,2013,12,0.73,0.21,,,,,,,PCE
165,5,331195,2014,1,0.72,0.30,,,,,,,PCE
165,5,331195,2014,2,0.72,0.30,,,,,,,PCE
165,5,331195,2014,3,0.72,0.30,,,,,,,PCE
165,5,331195,2014,4,0.72,0.30,,,,,,,PCE
165,5,331195,2014,5,0.72,0.30,,,,,,,PCE
165,5,331195,2014,6,0.70,0.23,,,,,,,PCE
165,5,331195,2014,7,0.70,0.24,,,,,,,PCE
165,5,331195,2014,8,0.71,0.25,,,,,,,PCE
165,5,331195,2014,9,0.71,0.25,,,,,,,PCE
165,5,331195,2014,10,0.71,0.25,,,,,,,PCE
165,5,331195,2014,11,0.71,0.25,,,,,,,PCE
165,5,331195,2014,12,0.71,0.25,,,,,,,PCE
165,5,331195,2015,1,0.73,0.31,,,,,,,PCE
165,5,331195,2015,2,0.73,0.30,,,,,,,PCE
165,5,331195,2015,3,0.71,0.27,,,,,,,PCE
165,5,331195,2015,4,0.58,0.29,,,,,,,PCE
165,5,331195,2015,5,0.58,0.29,,,,,,,PCE
165,5,331195,2015,6,0.58,0.29,,,,,,,PCE
165,5,331195,2015,7,0.63,0.31,,,,,,,PCE
165,5,331195,2015,8,0.63,0.31,,,,,,,PCE
165,5,331195,2015,9,0.63,0.31,,,,,,,PCE
165,5,331195,2015,10,0.63,0.31,,,,,,,PCE
165,5,331195,2015,11,0.69,0.31,,,,,,,PCE
165,5,331195,2015,12,0.69,0.31,,,,,,,PCE
165,5,331195,2016,1,0.59,0.30,,,,,,,PCE
165,5,331195,2016,2,0.59,0.30,,,,,,,PCE
165,5,331195,2016,3,0.59,0.30,,,,,,,PCE
165,5,331195,2016,4,0.48,0.30,,,,,,,PCE
165,5,331195,2016,5,0.48,0.30,,,,,,,PCE
165,5,331195,2016,6,0.48,0.30,,,,,,,PCE
165,5,331195,2016,7,0.54,0.31,,,,,,,PCE
165,5,331195,2016,8,0.54,0.31,,,,,,,PCE
165,5,331195,2016,9,0.54,0.31,,,,,,,PCE
165,5,331195,2016,10,0.60,0.31,,,,,,,PCE
165,5,331195,2016,11,0.60,0.31,,,,,,,PCE
165,5,331195,2016,12,0.60,0.31,,,,,,,PCE
165,5,331195,2017,1,0.57,0.31,,,,,,,PCE
165,5,331195,2017,2,0.57,0.31,,,,,,,PCE
165,5,331195,2017,3,0.57,0.31,,,,,,,PCE
165,5,331195,2017,4,0.57,0.31,,,,,,,PCE
165,5,331195,2017,5,0.57,0.31,,,,,,,PCE
165,5,331195,2017,6,0.57,0.31,,,,,,,PCE
165,5,331195,2017,7,0.57,0.32,,,,,,,PCE
165,5,331195,2017,8,0.59,0.32,,,,,,,PCE
165,5,331195,2017,9,0.56,0.29,,,,,,,PCE
165,5,331195,2017,10,0.54,0.29,,,,,,,PCE
165,5,331195,2017,11,0.57,0.32,,,,,,,PCE
165,5,331195,2017,12,0.59,0.30,,,,,,,PCE
165,5,331195,2018,1,0.59,0.30,,,,,,,PCE
165,5,331195,2018,2,0.65,0.30,,,,,,,PCE
165,5,331195,2018,3,0.65,0.30,,,,,,,PCE
165,5,331195,2018,4,0.66,0.30,,,,,,,PCE
165,5,331195,2018,5,0.66,0.30,,,,,,,PCE
165,5,331195,2018,6,0.66,0.30,,,,,,,PCE
165,5,331195,2018,7,0.66,0.32,,,,,,,PCE
165,5,331195,2018,8,0.66,0.32,,,,,,,PCE
165,5,331195,2018,9,0.66,0.32,,,,,,,PCE
165,5,331195,2018,10,0.65,0.32,,,,,,,PCE
165,5,331195,2018,11,0.65,0.32,,,,,,,PCE
165,5,331195,2018,12,0.65,0.32,,,,,,,PCE
165,5,331195,2019,1,0.64,0.32,,,,,,,PCE
165,5,331195,2019,2,0.64,0.32,,,,,,,PCE
165,5,331195,2019,3,0.64,0.32,,,,,,,PCE
165,5,331195,2019,4,0.64,0.37,,,,,,,PCE
165,5,331195,2019,5,0.59,0.31,,,,,,,PCE
165,5,331195,2019,6,0.59,0.31,,,,,,,PCE
165,5,331195,2019,7,0.54,0.26,,,,,,,PCE
165,5,331195,2019,8,0.58,0.30,,,,,,,PCE
165,5,331195,2019,9,0.58,0.30,,,,,,,PCE
165,5,331195,2019,10,0.62,0.30,,,,,,,PCE
165,5,331195,2019,11,0.62,0.30,,,,,,,PCE
165,5,331195,2019,12,0.62,0.30,,,,,,,PCE
165,5,331195,2020,1,0.64,0.30,,,,,,,PCE
165,5,331195,2020,2,0.64,0.30,,,,,,,PCE
165,5,331195,2020,3,0.64,0.30,,,,,,,PCE
166,58,332260,2001,7,,,,,,,,,PCE
166,58,332260,2001,8,,,,,,,,,PCE
166,58,332260,2001,9,,,,,,,,,PCE
166,58,332260,2001,10,,,,,,,,,PCE
166,58,332260,2001,11,,,,,,,,,PCE
166,58,332260,2001,12,,,,,,,,,PCE
166,58,332260,2002,1,,,,,,,,,PCE
166,58,332260,2002,2,,,,,,,,,PCE
166,58,332260,2002,3,,,,,,,,,PCE
166,58,332260,2002,4,,,,,,,,,PCE
166,58,332260,2002,5,,,,,,,,,PCE
166,58,332260,2002,6,0.66,0.41,,,,,,,PCE
166,58,332260,2002,7,0.66,0.41,,,,,,,PCE
166,58,332260,2002,8,0.66,0.41,,,,,,,PCE
166,58,332260,2002,9,0.66,0.41,,,,,,,PCE
166,58,332260,2002,10,0.66,0.41,,,,,,,PCE
166,58,332260,2002,11,0.66,0.41,,,,,,,PCE
166,58,332260,2002,12,0.66,0.41,,,,,,,PCE
166,58,332260,2003,1,0.66,0.41,,,,,,,PCE
166,58,332260,2003,2,0.66,0.41,,,,,,,PCE
166,58,332260,2003,3,0.66,0.41,,,,,,,PCE
166,58,332260,2003,4,0.66,0.41,,,,,,,PCE
166,58,332260,2003,5,0.66,0.41,,,,,,,PCE
166,58,332260,2003,6,0.65,0.30,,,,,,,PCE
166,58,332260,2003,7,0.67,0.31,,,,,,,PCE
166,58,332260,2003,8,0.67,0.31,,,,,,,PCE
166,58,332260,2003,9,0.67,0.31,,,,,,,PCE
166,58,332260,2003,10,0.63,0.31,,,,,,,PCE
166,58,332260,2003,11,0.63,0.31,,,,,,,PCE
166,58,332260,2003,12,0.63,0.31,,,,,,,PCE
166,58,332260,2004,1,0.65,0.33,,,,,,,PCE
166,58,332260,2004,2,0.65,0.33,,,,,,,PCE
166,58,332260,2004,3,0.65,0.33,,,,,,,PCE
166,58,332260,2004,4,0.56,0.27,,,,,,,PCE
166,58,332260,2004,5,0.56,0.27,,,,,,,PCE
166,58,332260,2004,6,0.56,0.32,,,,,,,PCE
166,58,332260,2004,7,0.75,0.44,,,,,,,PCE
166,58,332260,2004,8,0.75,0.44,,,,,,,PCE
166,58,332260,2004,9,0.75,0.45,,,,,,,PCE
166,58,332260,2004,10,0.75,0.45,,,,,,,PCE
166,58,332260,2004,11,0.75,0.45,,,,,,,PCE
166,58,332260,2004,12,0.75,0.45,,,,,,,PCE
166,58,332260,2005,1,0.75,0.45,,,,,,,PCE
166,58,332260,2005,2,0.75,0.50,,,,,,,PCE
166,58,332260,2005,3,0.75,0.50,,,,,,,PCE
166,58,332260,2005,4,0.75,0.50,,,,,,,PCE
166,58,332260,2005,5,0.75,0.50,,,,,,,PCE
166,58,332260,2005,6,0.77,0.53,,,,,,,PCE
166,58,332260,2005,7,0.77,0.52,,,,,,,PCE
166,58,332260,2005,8,0.77,0.46,,,,,,,PCE
166,58,332260,2005,9,0.77,0.46,,,,,,,PCE
166,58,332260,2005,10,0.77,0.46,,,,,,,PCE
166,58,332260,2005,11,0.77,0.47,,,,,,,PCE
166,58,332260,2005,12,0.77,0.47,,,,,,,PCE
166,58,332260,2006,1,0.77,0.47,,,,,,,PCE
166,58,332260,2006,2,0.77,0.47,,,,,,,PCE
166,58,332260,2006,3,0.77,0.52,,,,,,,PCE
166,58,332260,2006,4,0.77,0.39,,,,,,,PCE
166,58,332260,2006,5,0.77,0.39,,,,,,,PCE
166,58,332260,2006,6,0.77,0.39,,,,,,,PCE
166,58,332260,2006,7,0.77,0.39,,,,,,,PCE
166,58,332260,2006,8,0.77,0.39,,,,,,,PCE
166,58,332260,2006,9,0.77,0.39,,,,,,,PCE
166,58,332260,2006,10,0.77,0.39,,,,,,,PCE
166,58,332260,2006,11,0.77,0.39,,,,,,,PCE
166,58,332260,2006,12,0.77,0.39,,,,,,,PCE
166,58,332260,2007,1,0.77,0.43,,,,,,,PCE
166,58,332260,2007,2,0.77,0.43,,,,,,,PCE
166,58,332260,2007,3,0.77,0.43,,,,,,,PCE
166,58,332260,2007,4,0.77,0.43,,,,,,,PCE
166,58,332260,2007,5,0.77,0.43,,,,,,,PCE
166,58,332260,2007,6,0.77,0.44,,,,,,,PCE
166,58,332260,2007,7,0.77,0.40,,,,,,,PCE
166,58,332260,2007,8,0.77,0.40,,,,,,,PCE
166,58,332260,2007,9,0.77,0.40,,,,,,,PCE
166,58,332260,2007,10,0.77,0.40,,,,,,,PCE
166,58,332260,2007,11,0.77,0.40,,,,,,,PCE
166,58,332260,2007,12,0.77,0.40,,,,,,,PCE
166,58,332260,2008,1,0.77,0.40,,,,,,,PCE
166,58,332260,2008,2,0.77,0.40,,,,,,,PCE
166,58,332260,2008,3,0.77,0.40,,,,,,,PCE
166,58,332260,2008,4,0.77,0.40,,,,,,,PCE
166,58,332260,2008,5,0.77,0.40,,,,,,,PCE
166,58,332260,2008,6,0.77,0.40,,,,,,,PCE
166,58,332260,2008,7,0.77,0.40,,,,,,,PCE
166,58,332260,2008,8,0.77,0.40,,,,,,,PCE
166,58,332260,2008,9,0.77,0.40,,,,,,,PCE
166,58,332260,2008,10,0.77,0.22,,,,,,,PCE
166,58,332260,2008,11,0.77,0.22,,,,,,,PCE
166,58,332260,2008,12,0.77,0.22,,,,,,,PCE
166,58,332260,2009,1,0.99,0.24,,,,,,,PCE
166,58,332260,2009,2,0.99,0.24,,,,,,,PCE
166,58,332260,2009,3,0.99,0.24,,,,,,,PCE
166,58,332260,2009,4,0.99,0.24,,,,,,,PCE
166,58,332260,2009,5,0.99,0.24,,,,,,,PCE
166,58,332260,2009,6,0.99,0.24,,,,,,,PCE
166,58,332260,2009,7,0.99,0.25,,,,,,,PCE
166,58,332260,2009,8,0.99,0.25,,,,,,,PCE
166,58,332260,2009,9,0.99,0.25,,,,,,,PCE
166,58,332260,2009,10,0.99,0.25,,,,,,,PCE
166,58,332260,2009,11,0.99,0.25,,,,,,,PCE
166,58,332260,2009,12,0.99,0.25,,,,,,,PCE
166,58,332260,2010,1,0.99,0.25,,,,,,,PCE
166,58,332260,2010,2,0.73,0.21,,,,,,,PCE
166,58,332260,2010,3,0.73,0.21,,,,,,,PCE
166,58,332260,2010,4,0.73,0.21,,,,,,,PCE
166,58,332260,2010,5,0.73,0.21,,,,,,,PCE
166,58,332260,2010,6,0.73,0.21,,,,,,,PCE
166,58,332260,2010,7,0.73,0.22,,,,,,,PCE
166,58,332260,2010,8,0.73,0.22,,,,,,,PCE
166,58,332260,2010,9,1.01,0.23,,,,,,,PCE
166,58,332260,2010,10,1.01,0.23,,,,,,,PCE
166,58,332260,2010,11,1.01,0.23,,,,,,,PCE
166,58,332260,2010,12,1.97,1.19,,,,,,,PCE
166,58,332260,2011,1,0.98,0.20,,,,,,,PCE
166,58,332260,2011,2,0.82,0.18,,,,,,,PCE
166,58,332260,2011,3,0.82,0.18,,,,,,,PCE
166,58,332260,2011,4,0.82,0.18,,,,,,,PCE
